parent_mol_id,seed_smiles,status,atom_a,atom_b,path_bonds,linker_length,target_ring,anchor_score_a,anchor_score_b,linker_probability,chemotype,generated_smiles,extracted_linker_smiles,known_linker_smiles,candidate_id,inchikey
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,19.0,26.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,alkyl,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCCCCC4CC42)CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3([22*])CC3)nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1(CCCCC[27*])CC1;[18*]C1(CCCC[26*])CC1;[18*]C1(CCC[25*])CC1;[18*]C1(CC[24*])CC1;[18*]C1(C[23*])CC1;[21*]CCCCC[27*];[21*]CCCC[26*];[21*]CCC[25*];[22*]CCCC[27*];[22*]CCC[26*];[23*]CCC[27*];[8*]C1CC1CCCCCC1([18*])CC1;[8*]C1CC1CCCCC[21*];[8*]C1CC1CCCC[22*];[8*]C1CC1CCC[23*];[8*]C1CC1CC[24*];[8*]C1CC1C[25*];[8*]C1CC1[26*];[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[21*]CCCCC[27*];[21*]CCCC[26*];[21*]CCC[25*];[22*]CCCC[27*];[22*]CCC[26*];[23*]CCC[27*];[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,19.0,26.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,aza_oxa,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)CNCOCC3CC32)C1,[10*]N[C@H]([31*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3([24*])CC3)nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1(CNCOC[29*])CC1;[18*]C1(CNCO[28*])CC1;[18*]C1(CNC[27*])CC1;[18*]C1(CN[26*])CC1;[18*]C1(C[25*])CC1;[21*]CNCOC[29*];[21*]CNCO[28*];[21*]CNC[27*];[24*]NCOC[29*];[24*]NCO[28*];[25*]COC[29*];[8*]C1CC1COCNCC1([18*])CC1;[8*]C1CC1COCNC[21*];[8*]C1CC1COCN[24*];[8*]C1CC1COC[25*];[8*]C1CC1CO[26*];[8*]C1CC1C[27*];[8*]C1CC1[28*];[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,19.0,26.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,diaza,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)CNCNCC3CC32)C1,[10*]N[C@H]([31*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3([24*])CC3)nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1(CNCNC[29*])CC1;[18*]C1(CNCN[28*])CC1;[18*]C1(CNC[27*])CC1;[18*]C1(CN[26*])CC1;[18*]C1(C[25*])CC1;[21*]CNCNC[29*];[21*]CNCN[28*];[21*]CNC[27*];[24*]NCNC[29*];[24*]NCN[28*];[25*]CNC[29*];[8*]C1CC1CNCNCC1([18*])CC1;[8*]C1CC1CNCNC[21*];[8*]C1CC1CNCN[24*];[8*]C1CC1CNC[25*];[8*]C1CC1CN[26*];[8*]C1CC1C[27*];[8*]C1CC1[28*];[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,oxa_thio,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CSCOCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CSCOC[29*];[18*]C1CC1CSCO[28*];[18*]C1CC1CSC[27*];[18*]C1CC1CS[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CSCOC[29*];[23*]CSCO[28*];[23*]CSC[27*];[24*]SCOC[29*];[24*]SCO[28*];[25*]COC[29*];[8*]C1(COCSCC2CC2[18*])CC1;[8*]C1(COCSC[23*])CC1;[8*]C1(COCS[24*])CC1;[8*]C1(COC[25*])CC1;[8*]C1(CO[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,aza,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCNCCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCNCC[29*];[18*]C1CC1CCNC[28*];[18*]C1CC1CCN[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCNCC[29*];[23*]CCNC[28*];[23*]CCN[27*];[24*]CNCC[29*];[24*]CNC[28*];[25*]NCC[29*];[8*]C1(CCNCCC2CC2[18*])CC1;[8*]C1(CCNCC[23*])CC1;[8*]C1(CCNC[24*])CC1;[8*]C1(CCN[25*])CC1;[8*]C1(CC[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCNCC[29*];[23*]CCNC[28*];[23*]CCN[27*];[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,oxa_aza,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CNCOCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CNCOC[29*];[18*]C1CC1CNCO[28*];[18*]C1CC1CNC[27*];[18*]C1CC1CN[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CNCOC[29*];[23*]CNCO[28*];[23*]CNC[27*];[24*]NCOC[29*];[24*]NCO[28*];[25*]COC[29*];[8*]C1(COCNCC2CC2[18*])CC1;[8*]C1(COCNC[23*])CC1;[8*]C1(COCN[24*])CC1;[8*]C1(COC[25*])CC1;[8*]C1(CO[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CNC[27*];[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,alkyl,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCCCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCCCC[29*];[18*]C1CC1CCCC[28*];[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCCCC[29*];[23*]CCCC[28*];[23*]CCC[27*];[24*]CCCC[29*];[24*]CCC[28*];[25*]CCC[29*];[8*]C1(CCCCCC2CC2[18*])CC1;[8*]C1(CCCCC[23*])CC1;[8*]C1(CCCC[24*])CC1;[8*]C1(CCC[25*])CC1;[8*]C1(CC[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCCCC[29*];[23*]CCCC[28*];[23*]CCC[27*];[24*]CCCC[29*];[24*]CCC[28*];[25*]CCC[29*];[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,oxa,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCOCCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCOCC[29*];[18*]C1CC1CCOC[28*];[18*]C1CC1CCO[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCOCC[29*];[23*]CCOC[28*];[23*]CCO[27*];[24*]COCC[29*];[24*]COC[28*];[25*]OCC[29*];[8*]C1(CCOCCC2CC2[18*])CC1;[8*]C1(CCOCC[23*])CC1;[8*]C1(CCOC[24*])CC1;[8*]C1(CCO[25*])CC1;[8*]C1(CC[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCO[27*];[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,dioxa,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3COCOCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1COCOC[29*];[18*]C1CC1COCO[28*];[18*]C1CC1COC[27*];[18*]C1CC1CO[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]COCOC[29*];[23*]COCO[28*];[23*]COC[27*];[24*]OCOC[29*];[24*]OCO[28*];[25*]COC[29*];[8*]C1(COCOCC2CC2[18*])CC1;[8*]C1(COCOC[23*])CC1;[8*]C1(COCO[24*])CC1;[8*]C1(COC[25*])CC1;[8*]C1(CO[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,diaza,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CNCNCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CNCNC[29*];[18*]C1CC1CNCN[28*];[18*]C1CC1CNC[27*];[18*]C1CC1CN[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CNCNC[29*];[23*]CNCN[28*];[23*]CNC[27*];[24*]NCNC[29*];[24*]NCN[28*];[25*]CNC[29*];[8*]C1(CNCNCC2CC2[18*])CC1;[8*]C1(CNCNC[23*])CC1;[8*]C1(CNCN[24*])CC1;[8*]C1(CNC[25*])CC1;[8*]C1(CN[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CNC[27*];[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,aza_thio,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CSCNCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CSCNC[29*];[18*]C1CC1CSCN[28*];[18*]C1CC1CSC[27*];[18*]C1CC1CS[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CSCNC[29*];[23*]CSCN[28*];[23*]CSC[27*];[24*]SCNC[29*];[24*]SCN[28*];[25*]CNC[29*];[8*]C1(CNCSCC2CC2[18*])CC1;[8*]C1(CNCSC[23*])CC1;[8*]C1(CNCS[24*])CC1;[8*]C1(CNC[25*])CC1;[8*]C1(CN[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,aza_oxa,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3COCNCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1COCNC[29*];[18*]C1CC1COCN[28*];[18*]C1CC1COC[27*];[18*]C1CC1CO[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]COCNC[29*];[23*]COCN[28*];[23*]COC[27*];[24*]OCNC[29*];[24*]OCN[28*];[25*]CNC[29*];[8*]C1(CNCOCC2CC2[18*])CC1;[8*]C1(CNCOC[23*])CC1;[8*]C1(CNCO[24*])CC1;[8*]C1(CNC[25*])CC1;[8*]C1(CN[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,thioether,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCSCCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCSCC[29*];[18*]C1CC1CCSC[28*];[18*]C1CC1CCS[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCSCC[29*];[23*]CCSC[28*];[23*]CCS[27*];[24*]CSCC[29*];[24*]CSC[28*];[25*]SCC[29*];[8*]C1(CCSCCC2CC2[18*])CC1;[8*]C1(CCSCC[23*])CC1;[8*]C1(CCSC[24*])CC1;[8*]C1(CCS[25*])CC1;[8*]C1(CC[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,20.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,dithio,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CSCSCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CSCSC[29*];[18*]C1CC1CSCS[28*];[18*]C1CC1CSC[27*];[18*]C1CC1CS[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CSCSC[29*];[23*]CSCS[28*];[23*]CSC[27*];[24*]SCSC[29*];[24*]SCS[28*];[25*]CSC[29*];[8*]C1(CSCSCC2CC2[18*])CC1;[8*]C1(CSCSC[23*])CC1;[8*]C1(CSCS[24*])CC1;[8*]C1(CSC[25*])CC1;[8*]C1(CS[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,aza_oxa,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3COCNCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1COCNC[29*];[18*]C1CC1COCN[28*];[18*]C1CC1COC[27*];[18*]C1CC1CO[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]COCNC[29*];[23*]COCN[28*];[23*]COC[27*];[24*]OCNC[29*];[24*]OCN[28*];[25*]CNC[29*];[8*]C1(CNCOCC2CC2[18*])CC1;[8*]C1(CNCOC[23*])CC1;[8*]C1(CNCO[24*])CC1;[8*]C1(CNC[25*])CC1;[8*]C1(CN[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,aza,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCNCCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCNCC[29*];[18*]C1CC1CCNC[28*];[18*]C1CC1CCN[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCNCC[29*];[23*]CCNC[28*];[23*]CCN[27*];[24*]CNCC[29*];[24*]CNC[28*];[25*]NCC[29*];[8*]C1(CCNCCC2CC2[18*])CC1;[8*]C1(CCNCC[23*])CC1;[8*]C1(CCNC[24*])CC1;[8*]C1(CCN[25*])CC1;[8*]C1(CC[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCNCC[29*];[23*]CCNC[28*];[23*]CCN[27*];[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,dithio,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CSCSCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CSCSC[29*];[18*]C1CC1CSCS[28*];[18*]C1CC1CSC[27*];[18*]C1CC1CS[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CSCSC[29*];[23*]CSCS[28*];[23*]CSC[27*];[24*]SCSC[29*];[24*]SCS[28*];[25*]CSC[29*];[8*]C1(CSCSCC2CC2[18*])CC1;[8*]C1(CSCSC[23*])CC1;[8*]C1(CSCS[24*])CC1;[8*]C1(CSC[25*])CC1;[8*]C1(CS[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,alkyl,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCCCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCCCC[29*];[18*]C1CC1CCCC[28*];[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCCCC[29*];[23*]CCCC[28*];[23*]CCC[27*];[24*]CCCC[29*];[24*]CCC[28*];[25*]CCC[29*];[8*]C1(CCCCCC2CC2[18*])CC1;[8*]C1(CCCCC[23*])CC1;[8*]C1(CCCC[24*])CC1;[8*]C1(CCC[25*])CC1;[8*]C1(CC[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCCCC[29*];[23*]CCCC[28*];[23*]CCC[27*];[24*]CCCC[29*];[24*]CCC[28*];[25*]CCC[29*];[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,dioxa,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3COCOCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1COCOC[29*];[18*]C1CC1COCO[28*];[18*]C1CC1COC[27*];[18*]C1CC1CO[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]COCOC[29*];[23*]COCO[28*];[23*]COC[27*];[24*]OCOC[29*];[24*]OCO[28*];[25*]COC[29*];[8*]C1(COCOCC2CC2[18*])CC1;[8*]C1(COCOC[23*])CC1;[8*]C1(COCO[24*])CC1;[8*]C1(COC[25*])CC1;[8*]C1(CO[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,aza_thio,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CSCNCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CSCNC[29*];[18*]C1CC1CSCN[28*];[18*]C1CC1CSC[27*];[18*]C1CC1CS[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CSCNC[29*];[23*]CSCN[28*];[23*]CSC[27*];[24*]SCNC[29*];[24*]SCN[28*];[25*]CNC[29*];[8*]C1(CNCSCC2CC2[18*])CC1;[8*]C1(CNCSC[23*])CC1;[8*]C1(CNCS[24*])CC1;[8*]C1(CNC[25*])CC1;[8*]C1(CN[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,,
JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,24.0,21.0,9.0,5.0,14.0,0.821771,0.67828,0.220311,diaza,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CNCNCC23CC3)C1,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CNCNC[29*];[18*]C1CC1CNCN[28*];[18*]C1CC1CNC[27*];[18*]C1CC1CN[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CNCNC[29*];[23*]CNCN[28*];[23*]CNC[27*];[24*]NCNC[29*];[24*]NCN[28*];[25*]CNC[29*];[8*]C1(CNCNCC2CC2[18*])CC1;[8*]C1(CNCNC[23*])CC1;[8*]C1(CNCN[24*])CC1;[8*]C1(CNC[25*])CC1;[8*]C1(CN[26*])CC1;[8*]C1(C[27*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CNC[27*];[8*]NC([12*])=O,,
