mol_id,smiles,num_atoms,split
JAK2_1e3c7a3902,COc1ccccc1-c1ccc2cnc(Nc3ccc(N4CCN(C[C@H](C)O)CC4)cc3)nn12,34,test
JAK2_e70174d250,NC(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,25,test
JAK2_7044b47d7e,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2ccccc2Cl)o1,26,test
JAK2_e40dcdc050,C[C@H](N)CNc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,26,test
JAK2_58595a79e9,CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,29,test
JAK2_1546723152,COc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1O,28,test
JAK2_dfa49262c4,CSc1nccc(-c2c(-c3ccc(F)cc3)nc3nc(-c4cn(CCP(=O)([O-])[O-])nn4)ccn23)n1.[Na+].[Na+],37,test
JAK2_441c44af85,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(F)c(N3CCN(C)CC3)n2)n[nH]1,31,test
JAK2_dd66b2b5a2,C[C@H](Nc1nc(Nc2cn(C)cn2)c2cnn(C)c2n1)c1ncc(F)cn1,27,test
JAK2_10be027f63,Cc1cc(Nc2nc(N3CCN(C(=O)c4ccccc4C#N)CC3)nn3cccc23)n[nH]1,32,test
JAK2_e05cc76b4d,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N)nc3)ccc12,32,test
JAK2_cc9087b35d,CNC(=O)c1cnc(N)c2cc(-c3ccc(C(C)(C)C#N)cc3)sc12,25,test
JAK2_9baf94ff1d,Nc1nc(Nc2cccc(C(=O)O)c2)nn1C(=O)c1c(F)cccc1F,26,test
JAK2_55b1d45b03,C[C@@H](Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C1CC1,28,test
JAK2_e0376cef38,O=C1/C(=C/c2ccc(O)c(O)c2)SC(=S)N1Nc1ccccc1,23,test
JAK2_d9376c48d4,CCN(Cc1ccncc1)c1cc(-c2c(N)nn3cccnc23)ncn1,26,test
JAK2_d030cbf822,O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,31,test
JAK2_251d794f95,CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,38,test
JAK2_8697621f15,O=c1[nH]ccc2nc(NC3CC3)c3ccc(F)cc3c12,20,test
JAK2_c7558a5e17,Cc1cccc(Nc2sc(-c3cccc(F)c3F)cc2C(N)=O)n1,24,test
JAK2_af3f2ac33a,Nc1n[nH]c2cc(Br)ccc12,11,test
JAK2_3075d88d24,N[C@H]1CCCC[C@H]1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,29,test
JAK2_da4d3700bb,C[C@H](Nc1nc(Nc2cn(C)cn2)c2ccncc2n1)c1ncc(F)cn1,27,test
JAK2_ea5f279bb0,CCCC(=O)N(C1CC(C)C(C#N)(C#N)C1(C#N)C#N)N(C)C,23,test
JAK2_cd086afbf1,N[C@H]1CCCC[C@H]1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,30,test
JAK2_24c0a54635,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,36,test
JAK2_8bb1f44f4a,CCNC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,27,test
JAK2_171dcf4f6c,COc1ccc(-c2cccn3nc(Nc4ccc(C(=O)O)cc4)nc23)cc1,27,test
JAK2_fbddd8d0f0,Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)NC1CCN(C)CC1,30,test
JAK2_2b11517983,C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1,26,test
JAK2_6c93b9243c,NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1cccc(Cl)c12,24,test
JAK2_266ae9304d,O=c1[nH]ccc2nc(NCc3ccncc3)c(-c3ccccc3)cc12,25,test
JAK2_91a12e5b93,FC(F)(F)CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,40,test
JAK2_bd9be69539,CCOP(=O)(CCn1cc(-c2ccn3c(-c4ccnc(SC)n4)c(-c4ccc(F)cc4)nc3n2)nn1)OCC,39,test
JAK2_53d90c9291,NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1ccccc12,23,test
JAK2_4138d82a33,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,25,test
JAK2_f61ca4cf43,NC(=O)c1cnn2cccc2c1NC1CCCC1,18,test
JAK2_f1b54aa680,Nc1nn2cccnc2c1-c1cc(N[C@H]2CCc3ccccc32)ncn1,26,test
JAK2_0b104b3e32,C[C@]1(CO)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,21,test
JAK2_35db01c01b,O=c1[nH]cnc2cc(N[C@@H]3CCCNC3)nc(Nc3cccc4cc[nH]c34)c12,28,test
JAK2_af2894c914,[O-][N+]1=c2ccc(Nc3ccccc3)cc2=NC12CCCCC2,22,test
JAK2_28d566642d,C[C@]1(F)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,20,test
JAK2_e5e426679c,Nc1n[nH]c2cc(-c3ccccc3)ccc12,16,test
JAK2_cad0757663,C[C@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccccc1,25,test
JAK2_9130ed79cb,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2Cl)n[nH]1,26,test
JAK2_f5f8777571,COc1cc(Nc2nc3cccc(-c4ccccn4)c3o2)cc(OC)c1OC,28,test
JAK2_ac2faab9b4,CNCCNC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(Cl)ccc1C,27,test
JAK2_91727c62f5,CN(CCOc1cccc(NC2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c1)c1ccnc(F)c1,35,test
JAK2_645b775a07,Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)c(F)c1,25,test
JAK2_5ba0b26a20,CCn1cc(-c2cnc3[nH]cc(C(=O)N[C@H](C)C(=O)N4CC(C#N)C4)c3n2)cn1,29,test
JAK2_e84f14e6dd,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1Cl,22,test
JAK2_f7fbe8bb1c,COc1cccc(F)c1C(C[N+](=O)[O-])c1c(N)n(C)c(=O)n(C)c1=O,25,test
JAK2_2155a1b6b6,Nc1n[nH]c2ccc(Br)cc12,11,test
JAK2_57c57b908a,COc1nc(C)cc2c1-c1[nH]c3ccccc3c1CCN2CCc1ccccc1,29,test
JAK2_f59a16ca04,N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n([C@@H]5CCOc6c(F)cccc65)c4n3)c2c1,32,test
JAK2_33d39d88ec,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3nc(N)ccn23)n1)c1ccccc1,32,test
JAK2_3a72ae39e0,O=c1[nH]ccc2c(Nc3c(Cl)cc(OC(F)(F)F)cc3Cl)nc3ccncc3c12,29,test
JAK2_e1c49205c8,N#CCN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,38,test
JAK2_5f62e30391,CNC(=O)c1cnc(N)c2cc(-c3ccccc3)sc12,20,test
JAK2_0745eb1ac4,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,33,test
JAK2_c4e3138137,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)n[nH]1,30,test
JAK2_e50306a9df,O=C(O)c1ccc(Nc2nc3c(-c4cnn(C5CCCCC5)c4)cccn3n2)cc1,30,test
JAK2_d22d2e2cb0,CN(C)[C@H]1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,38,test
JAK2_8d7562cae6,Cc1cccc(Nc2sc(-c3cccc(F)c3)cc2C(N)=O)n1,23,test
JAK2_3bd770708d,CC(Nc1nc(Nc2cn(C)cn2)c2ccc(Cl)nc2n1)c1ncc(F)cn1,28,test
JAK2_4c7527667c,O=c1cc(-c2[nH]c(-c3ccc(O)cc3)nc2-c2ccc(F)cc2)cc[nH]1,26,test
JAK2_2ff148ba0e,C[C@H](N)C(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,31,test
JAK2_e70992e983,CC(C)Nc1ncnc2oc(-c3ccc(OCCN4CCCC4)cc3)c(-c3ccccc3)c12,33,test
JAK2_777ae6093b,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1,35,test
JAK2_92e1603cc3,CC(=O)Nc1ccc(-c2ccnc(NCCCNC(=O)c3c(Cl)cccc3Cl)n2)cc1,31,test
JAK2_7c83eaf384,Nc1n[nH]c2ccc(-c3ccccc3Cl)cc12,17,test
JAK2_9a8152ce7e,N#Cc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,27,test
JAK2_36f756e547,Cc1cc(Nc2nc(N3CCN(C(=O)Cc4ccccc4F)CC3)nn3cccc23)n[nH]1,32,test
JAK2_08c650d72e,CC(=O)Nc1ccc(-c2cc(C)nc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,30,test
JAK2_41f05c4fc6,Cc1cc(Nc2nc(O[C@@H](C)c3ccc(F)cn3)c(F)c(N3CCOCC3)n2)n[nH]1,30,test
JAK2_a380b37e44,O=C(CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12)Nc1ccc([N+](=O)[O-])cc1,31,test
JAK2_a0a529af44,Nc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,26,test
JAK2_7fafbd97b3,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(N3CCOCC3)c(c2)C1,34,test
JAK2_bb59505934,COc1cccnc1-c1ccc2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12,34,test
JAK2_ebabd2162e,Cn1c(-c2c[nH]nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,24,test
JAK2_4f6cca3ffb,COc1ccc2cc1-c1ccnc(n1)Nc1ccc(OCCN3CCCC3)c(c1)COCC=CCOC2,37,test
JAK2_f0afeb2563,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OCCNc2ccnc(F)c2)c1,34,test
JAK2_4d87107920,Fc1cnc2nc1-c1cccc(c1)COCC=CCOCc1cc(ccc1OCCN1CCCC1)N2,36,test
JAK2_4c8ff71131,COc1ccc(-c2ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nn23)cn1,31,test
JAK2_3b0ff69632,COC[C@H](C)Nc1ccnc(-n2cnc3ccc(C#N)cc32)n1,23,test
JAK2_9fa3a7a49a,CC(C)(C)c1cc(NC(=O)CCl)n(-c2ccccc2)n1,20,test
JAK2_c931cd8e42,C[C@H](Nc1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12)C(C)(C)C,24,test
JAK2_72b18e0e30,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,36,test
JAK2_75b2a74d8c,C#Cc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc(SC)n3)[nH]2)cc1,28,test
JAK2_5de2b7a63e,Cc1cccc(Nc2sc(-c3ccccc3F)cc2C(N)=O)n1,23,test
JAK2_071bd53e13,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,23,test
JAK2_130b76deb6,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,30,test
JAK2_b49a7e665d,COCCOc1ccc2cc1CN(C)C/C=C/CCOc1cccc(c1)-c1ccnc(n1)N2,33,test
JAK2_25b9be50fa,C[C@H](Nc1ccnc(-n2cnc3ccncc32)n1)c1ccc(Cl)cc1,25,test
JAK2_e41eb8fd4a,Cc1csc2c(Nc3cn(C)cn3)nc(N[C@@H](C)c3ncc(F)cn3)nc12,27,test
JAK2_7888931f4a,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,31,test
JAK2_d95b4cdfb1,CNC(=O)c1cnc(N)c2cc(-c3ccc(S(=O)(=O)NC(C)(C)C)cc3)sc12,28,test
JAK2_cf1406226a,CCCCCCN(C(=O)CCl)c1ccccc1,17,test
JAK2_7170569dc6,CCN(CC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,32,test
JAK2_45cc532020,Cn1c(-c2cn([C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3O)nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,35,test
JAK2_42d4d2b240,CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCN4CCCCC4)c3s2)cc1,35,test
JAK2_7c29e69302,COc1ccc(-c2cc(N[C@@H](C)c3ccccc3)nc(-n3cnc4ccncc43)n2)cc1OC,34,test
JAK2_c096612cb1,COc1cccc(-c2cccc3nc(Nc4ccc(N5CCN(C)CC5)cc4)nn23)c1,31,test
JAK2_b207202af8,C[C@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)O,21,test
JAK2_3946ef17a2,CC(=O)N1CCN(c2ccc3cc2COCC=CCOCc2cccc(c2)-c2ccnc(n2)N3)CC1,36,test
JAK2_c5ba052617,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)cc1,32,test
JAK2_6635ff8a33,NC(=O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5cccc6cccnc56)n4n3)cc2)CC1,36,test
