parent_mol_id,seed_smiles,atom_a,atom_b,anchor_score_a,anchor_score_b,path_bonds,linker_length,target_ring,chemotype,size_probability,chemotype_probability,linker_probability,policy_probability,reward_probability,status,generated_smiles,extracted_linker_smiles,candidate_id,inchikey,known_linker_smiles
JAK2_cc50037476,Cc1ccc(Cl)cc1-c1c(C(N)=O)cc(-c2ccnc(N)n2)n1C,3.0,16.0,0.010526,0.008175,8.0,4.0,12.0,dithio,0.413604,8e-06,3e-06,3e-06,0.376667,rejected_known_linker,Cc1cc2c(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1nc(N)ncc1CCCC2,[14*]c1nc(N)ncc1CCC[27*];[14*]c1nc(N)ncc1CC[26*];[14*]c1nc(N)ncc1C[25*];[14*]c1nc(N)ncc1[24*];[23*]CCC[27*];[3*]CCCC[23*];[3*]CCCCc1cnc(N)nc1[14*];[3*]CCC[24*];[7*]c1c(C(N)=O)cc([17*])n1C;[8*]c1cc(Cl)c(CCCC[23*])cc1C;[8*]c1cc(Cl)c(CCC[24*])cc1C;[8*]c1cc(Cl)c(CC[25*])cc1C;[8*]c1cc(Cl)c(C[26*])cc1C;[8*]c1cc(Cl)c([27*])cc1C,,,[23*]CCC[27*];[3*]CCCC[23*]
JAK2_cc50037476,Cc1ccc(Cl)cc1-c1c(C(N)=O)cc(-c2ccnc(N)n2)n1C,3.0,16.0,0.010526,0.008175,8.0,7.0,15.0,oxa,0.403457,0.99436,0.401181,0.401181,0.165949,rejected_by_reward_model,,,,,
JAK2_cc50037476,Cc1ccc(Cl)cc1-c1c(C(N)=O)cc(-c2ccnc(N)n2)n1C,3.0,16.0,0.010526,0.008175,8.0,7.0,15.0,aza_oxa,0.403457,0.005631,0.002272,0.002272,0.284258,rejected_by_reward_model,,,,,
JAK2_cc50037476,Cc1ccc(Cl)cc1-c1c(C(N)=O)cc(-c2ccnc(N)n2)n1C,3.0,16.0,0.010526,0.008175,8.0,7.0,15.0,dithio,0.403457,8e-06,3e-06,3e-06,0.370305,valid_output,Cc1cc2c(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1nc(N)ncc1CCSCSCC2,[14*]c1nc(N)ncc1CCSCS[29*];[14*]c1nc(N)ncc1CCSC[28*];[14*]c1nc(N)ncc1CCS[27*];[14*]c1nc(N)ncc1CC[26*];[14*]c1nc(N)ncc1C[25*];[14*]c1nc(N)ncc1[24*];[23*]CCSCSC[30*];[23*]CCSCS[29*];[23*]CCSC[28*];[23*]CCS[27*];[24*]CSCSC[30*];[24*]CSCS[29*];[24*]CSC[28*];[25*]SCSC[30*];[25*]SCS[29*];[26*]CSC[30*];[3*]CCSCSCC[23*];[3*]CCSCSC[24*];[3*]CCSCS[25*];[3*]CCSC[26*];[3*]CCS[27*];[7*]c1c(C(N)=O)cc([17*])n1C;[8*]c1cc(Cl)c(CCSC[26*])cc1C;[8*]c1cc(Cl)c(CCS[27*])cc1C;[8*]c1cc(Cl)c(CC[28*])cc1C;[8*]c1cc(Cl)c(C[29*])cc1C;[8*]c1cc(Cl)c([30*])cc1C,CAND_6d63acff3b,JCCRGDJDSNKLND-UHFFFAOYSA-N,
JAK2_cc50037476,Cc1ccc(Cl)cc1-c1c(C(N)=O)cc(-c2ccnc(N)n2)n1C,3.0,16.0,0.010526,0.008175,8.0,5.0,13.0,oxa,0.096383,0.99436,0.095839,0.095839,0.166647,rejected_by_reward_model,,,,,
JAK2_cc50037476,Cc1ccc(Cl)cc1-c1c(C(N)=O)cc(-c2ccnc(N)n2)n1C,3.0,16.0,0.010526,0.008175,8.0,5.0,13.0,aza_oxa,0.096383,0.005631,0.000543,0.000543,0.293881,rejected_by_reward_model,,,,,
JAK2_cc50037476,Cc1ccc(Cl)cc1-c1c(C(N)=O)cc(-c2ccnc(N)n2)n1C,3.0,16.0,0.010526,0.008175,8.0,5.0,13.0,dithio,0.096383,8e-06,1e-06,1e-06,0.3934,valid_output,Cc1cc2c(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1nc(N)ncc1CSCSC2,[14*]c1nc(N)ncc1CSCS[28*];[14*]c1nc(N)ncc1CSC[27*];[14*]c1nc(N)ncc1CS[26*];[14*]c1nc(N)ncc1C[25*];[14*]c1nc(N)ncc1[24*];[23*]CSCS[28*];[23*]CSC[27*];[24*]SCS[28*];[3*]CSCSC[23*];[3*]CSCSCc1cnc(N)nc1[14*];[3*]CSCS[24*];[3*]CSC[25*];[7*]c1c(C(N)=O)cc([17*])n1C;[8*]c1cc(Cl)c(CSCS[24*])cc1C;[8*]c1cc(Cl)c(CSC[25*])cc1C;[8*]c1cc(Cl)c(CS[26*])cc1C;[8*]c1cc(Cl)c(C[27*])cc1C;[8*]c1cc(Cl)c([28*])cc1C,CAND_33855ef1b1,SNWGZLQMVXGJRT-UHFFFAOYSA-N,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,21.0,0.04825,0.027841,3.0,11.0,14.0,dithio,0.394445,0.979393,0.386317,0.386317,0.246723,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,21.0,0.04825,0.027841,3.0,11.0,14.0,aza_oxa,0.394445,0.014809,0.005841,0.005841,0.197151,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,21.0,0.04825,0.027841,3.0,11.0,14.0,oxa,0.394445,0.005798,0.002287,0.002287,0.128885,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,21.0,0.04825,0.027841,3.0,12.0,15.0,dithio,0.282452,0.979393,0.276632,0.276632,0.237462,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,21.0,0.04825,0.027841,3.0,12.0,15.0,aza_oxa,0.282452,0.014809,0.004183,0.004183,0.195437,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,21.0,0.04825,0.027841,3.0,12.0,15.0,oxa,0.282452,0.005798,0.001638,0.001638,0.131196,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,21.0,0.04825,0.027841,3.0,10.0,13.0,dithio,0.270452,0.979393,0.264879,0.264879,0.248298,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,21.0,0.04825,0.027841,3.0,10.0,13.0,aza_oxa,0.270452,0.014809,0.004005,0.004005,0.199409,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,21.0,0.04825,0.027841,3.0,10.0,13.0,oxa,0.270452,0.005798,0.001568,0.001568,0.126698,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,0.0,0.04825,0.01488,10.0,12.0,22.0,oxa,0.615701,0.991369,0.610386,0.610386,0.17322,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,0.0,0.04825,0.01488,10.0,12.0,22.0,aza_oxa,0.615701,0.008549,0.005263,0.005263,0.266892,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,0.0,0.04825,0.01488,10.0,12.0,22.0,alkyl,0.615701,7.9e-05,4.9e-05,4.9e-05,0.177372,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,0.0,0.04825,0.01488,10.0,11.0,21.0,oxa,0.368707,0.991369,0.365525,0.365525,0.171063,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,0.0,0.04825,0.01488,10.0,11.0,21.0,aza_oxa,0.368707,0.008549,0.003152,0.003152,0.273884,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,0.0,0.04825,0.01488,10.0,11.0,21.0,alkyl,0.368707,7.9e-05,2.9e-05,2.9e-05,0.17759,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,0.0,0.04825,0.01488,10.0,10.0,20.0,oxa,0.009006,0.991369,0.008928,0.008928,0.171283,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,0.0,0.04825,0.01488,10.0,10.0,20.0,aza_oxa,0.009006,0.008549,7.7e-05,7.7e-05,0.281989,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,0.0,0.04825,0.01488,10.0,10.0,20.0,alkyl,0.009006,7.9e-05,1e-06,1e-06,0.178341,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,6.0,0.04825,0.014183,6.0,6.0,12.0,aza_oxa,0.343118,0.992192,0.340439,0.340439,0.24876,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,6.0,0.04825,0.014183,6.0,6.0,12.0,oxa,0.343118,0.007684,0.002636,0.002636,0.140631,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,6.0,0.04825,0.014183,6.0,6.0,12.0,alkyl,0.343118,0.00012,4.1e-05,4.1e-05,0.148847,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,6.0,0.04825,0.014183,6.0,9.0,15.0,aza_oxa,0.280978,0.992192,0.278784,0.278784,0.246489,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,6.0,0.04825,0.014183,6.0,9.0,15.0,oxa,0.280978,0.007684,0.002159,0.002159,0.141639,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,6.0,0.04825,0.014183,6.0,9.0,15.0,alkyl,0.280978,0.00012,3.4e-05,3.4e-05,0.146359,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,6.0,0.04825,0.014183,6.0,7.0,13.0,aza_oxa,0.170605,0.992192,0.169273,0.169273,0.256062,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,6.0,0.04825,0.014183,6.0,7.0,13.0,oxa,0.170605,0.007684,0.001311,0.001311,0.140166,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,6.0,0.04825,0.014183,6.0,7.0,13.0,alkyl,0.170605,0.00012,2e-05,2e-05,0.1469,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,14.0,0.04825,0.010172,4.0,11.0,15.0,aza_oxa,0.432258,0.998277,0.431513,0.431513,0.217299,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,14.0,0.04825,0.010172,4.0,11.0,15.0,alkyl,0.432258,0.001611,0.000697,0.000697,0.136168,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,14.0,0.04825,0.010172,4.0,11.0,15.0,dioxa,0.432258,0.0001,4.3e-05,4.3e-05,0.211977,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,14.0,0.04825,0.010172,4.0,10.0,14.0,aza_oxa,0.205253,0.998277,0.204899,0.204899,0.214865,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,14.0,0.04825,0.010172,4.0,10.0,14.0,alkyl,0.205253,0.001611,0.000331,0.000331,0.134469,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,14.0,0.04825,0.010172,4.0,10.0,14.0,dioxa,0.205253,0.0001,2e-05,2e-05,0.215353,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,14.0,0.04825,0.010172,4.0,12.0,16.0,aza_oxa,0.203732,0.998277,0.203381,0.203381,0.208115,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,14.0,0.04825,0.010172,4.0,12.0,16.0,alkyl,0.203732,0.001611,0.000328,0.000328,0.138061,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,14.0,0.04825,0.010172,4.0,12.0,16.0,dioxa,0.203732,0.0001,2e-05,2e-05,0.209389,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,27.0,0.04825,0.009436,8.0,11.0,19.0,aza_oxa,0.400619,0.517449,0.2073,0.2073,0.256521,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,27.0,0.04825,0.009436,8.0,11.0,19.0,oxa,0.400619,0.482358,0.193242,0.193242,0.155668,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,27.0,0.04825,0.009436,8.0,11.0,19.0,dioxa,0.400619,0.000181,7.2e-05,7.2e-05,0.257463,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,27.0,0.04825,0.009436,8.0,10.0,18.0,aza_oxa,0.334496,0.517449,0.173084,0.173084,0.26226,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,27.0,0.04825,0.009436,8.0,10.0,18.0,oxa,0.334496,0.482358,0.161347,0.161347,0.155134,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,27.0,0.04825,0.009436,8.0,10.0,18.0,dioxa,0.334496,0.000181,6e-05,6e-05,0.264709,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,27.0,0.04825,0.009436,8.0,9.0,17.0,aza_oxa,0.130335,0.517449,0.067442,0.067442,0.266571,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,27.0,0.04825,0.009436,8.0,9.0,17.0,oxa,0.130335,0.482358,0.062868,0.062868,0.155129,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,27.0,0.04825,0.009436,8.0,9.0,17.0,dioxa,0.130335,0.000181,2.4e-05,2.4e-05,0.273397,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,2.0,0.04825,0.008168,8.0,11.0,19.0,aza_oxa,0.400619,0.517449,0.2073,0.2073,0.256497,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,2.0,0.04825,0.008168,8.0,11.0,19.0,oxa,0.400619,0.482358,0.193242,0.193242,0.155667,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,2.0,0.04825,0.008168,8.0,11.0,19.0,dioxa,0.400619,0.000181,7.2e-05,7.2e-05,0.257437,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,2.0,0.04825,0.008168,8.0,10.0,18.0,aza_oxa,0.334496,0.517449,0.173084,0.173084,0.262235,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,2.0,0.04825,0.008168,8.0,10.0,18.0,oxa,0.334496,0.482358,0.161347,0.161347,0.155132,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,2.0,0.04825,0.008168,8.0,10.0,18.0,dioxa,0.334496,0.000181,6e-05,6e-05,0.26468,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,2.0,0.04825,0.008168,8.0,9.0,17.0,aza_oxa,0.130335,0.517449,0.067442,0.067442,0.266545,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,2.0,0.04825,0.008168,8.0,9.0,17.0,oxa,0.130335,0.482358,0.062868,0.062868,0.155128,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,2.0,0.04825,0.008168,8.0,9.0,17.0,dioxa,0.130335,0.000181,2.4e-05,2.4e-05,0.273365,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,5.0,0.04825,0.006901,7.0,6.0,13.0,aza_oxa,0.290588,0.569424,0.165468,0.165468,0.272423,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,5.0,0.04825,0.006901,7.0,6.0,13.0,oxa,0.290588,0.430574,0.12512,0.12512,0.149959,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,5.0,0.04825,0.006901,7.0,6.0,13.0,alkyl,0.290588,1e-06,0.0,0.0,0.158384,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,5.0,0.04825,0.006901,7.0,9.0,16.0,aza_oxa,0.233018,0.569424,0.132686,0.132686,0.255329,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,5.0,0.04825,0.006901,7.0,9.0,16.0,oxa,0.233018,0.430574,0.100331,0.100331,0.147636,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,5.0,0.04825,0.006901,7.0,9.0,16.0,alkyl,0.233018,1e-06,0.0,0.0,0.153874,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,5.0,0.04825,0.006901,7.0,10.0,17.0,aza_oxa,0.174224,0.569424,0.099208,0.099208,0.247425,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,5.0,0.04825,0.006901,7.0,10.0,17.0,oxa,0.174224,0.430574,0.075017,0.075017,0.148684,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,18.0,5.0,0.04825,0.006901,7.0,10.0,17.0,alkyl,0.174224,1e-06,0.0,0.0,0.154147,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,23.0,0.029184,0.021092,3.0,11.0,14.0,dithio,0.394445,0.979393,0.386317,0.386317,0.24787,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,23.0,0.029184,0.021092,3.0,11.0,14.0,aza_oxa,0.394445,0.014809,0.005841,0.005841,0.198283,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,23.0,0.029184,0.021092,3.0,11.0,14.0,oxa,0.394445,0.005798,0.002287,0.002287,0.12953,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,23.0,0.029184,0.021092,3.0,12.0,15.0,dithio,0.282452,0.979393,0.276632,0.276632,0.238553,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,23.0,0.029184,0.021092,3.0,12.0,15.0,aza_oxa,0.282452,0.014809,0.004183,0.004183,0.196496,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,23.0,0.029184,0.021092,3.0,12.0,15.0,oxa,0.282452,0.005798,0.001638,0.001638,0.1318,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,23.0,0.029184,0.021092,3.0,10.0,13.0,dithio,0.270452,0.979393,0.264879,0.264879,0.249484,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,23.0,0.029184,0.021092,3.0,10.0,13.0,aza_oxa,0.270452,0.014809,0.004005,0.004005,0.200613,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,23.0,0.029184,0.021092,3.0,10.0,13.0,oxa,0.270452,0.005798,0.001568,0.001568,0.127388,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,0.0,0.029184,0.01488,12.0,4.0,16.0,alkyl,0.933919,0.983271,0.918295,0.918295,0.087731,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,0.0,0.029184,0.01488,12.0,4.0,16.0,oxa,0.933919,0.016729,0.015624,0.015624,0.224462,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,0.0,0.029184,0.01488,12.0,4.0,16.0,aza,0.933919,0.0,0.0,0.0,0.224588,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,0.0,0.029184,0.01488,12.0,5.0,17.0,alkyl,0.06434,0.983271,0.063264,0.063264,0.233953,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,0.0,0.029184,0.01488,12.0,5.0,17.0,oxa,0.06434,0.016729,0.001076,0.001076,0.211226,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,0.0,0.029184,0.01488,12.0,5.0,17.0,aza,0.06434,0.0,0.0,0.0,0.210679,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,0.0,0.029184,0.01488,12.0,6.0,18.0,alkyl,0.001003,0.983271,0.000986,0.000986,0.220138,rejected_by_reward_model,,,,,
JAK2_74ba919b0d,Cn1cc(-c2ccc3[nH]c4c(C(N)=O)cnc(NC5CCCCC5)c4c3c2)cn1,20.0,0.0,0.029184,0.01488,12.0,6.0,18.0,oxa,0.001003,0.016729,1.7e-05,1.7e-05,0.20278,rejected_by_reward_model,,,,,
