fragment_id,mol_id,linker_smiles,chemotype_label
FRAG_1c39fdfabe,JAK2_efe4ea3ad3,[3*]CN([36*])C,aza
FRAG_e16e3027cc,JAK2_efe4ea3ad3,[4*]CCO[8*],oxa
FRAG_63c8ea20ff,JAK2_efe4ea3ad3,[4*]CCOc1cccc([14*])c1,oxa
FRAG_b72a440574,JAK2_efe4ea3ad3,[5*]/C=C/CN(C)C[34*],aza
FRAG_a8bfd8fd97,JAK2_efe4ea3ad3,[5*]/C=C/CN([36*])C,aza
FRAG_537b4a2ce2,JAK2_efe4ea3ad3,[5*]COc1cccc([14*])c1,oxa
FRAG_5b142c66cb,JAK2_efe4ea3ad3,[6*]C/C=C/CN(C)C[34*],aza
FRAG_228f17c516,JAK2_efe4ea3ad3,[6*]C/C=C/CN([36*])C,aza
FRAG_b9ce2842df,JAK2_efe4ea3ad3,[6*]Oc1cccc([14*])c1,oxa
FRAG_8550de42a3,JAK2_efe4ea3ad3,[7*]CC/C=C/CN(C)C[34*],aza
FRAG_cd647c624a,JAK2_efe4ea3ad3,[7*]CC/C=C/CN([36*])C,aza
FRAG_57c1949686,JAK2_efe4ea3ad3,[7*]c1cccc([14*])c1,alkyl
FRAG_355e56e704,JAK2_efe4ea3ad3,[7*]c1cccc(-c2ccnc([20*])n2)c1,diaza
FRAG_f3c9b5c3f4,JAK2_efe4ea3ad3,[8*]OCC/C=C/CN(C)C[34*],oxa_aza
FRAG_6e8c6b57c1,JAK2_efe4ea3ad3,[8*]OCC/C=C/CN([36*])C,oxa_aza
FRAG_9c09865ba6,JAK2_efe4ea3ad3,[12*]c1ccnc([20*])n1,diaza
FRAG_3132a51528,JAK2_efe4ea3ad3,[12*]c1ccnc(N[21*])n1,diaza
FRAG_7d5b1d62ca,JAK2_b881dd1b25,[1*]C/C=C/[5*],alkyl
FRAG_e98a0516b8,JAK2_b881dd1b25,[1*]C/C=C/C[6*],alkyl
FRAG_82accfdf77,JAK2_b881dd1b25,[1*]C/C=C/CO[7*],oxa
FRAG_25e794a2a3,JAK2_b881dd1b25,[1*]C/C=C/COC[8*],oxa
FRAG_21772b6f51,JAK2_b881dd1b25,[1*]C/C=C/COCc1ccc([13*])o1,dioxa
FRAG_4b564e045a,JAK2_b881dd1b25,[2*]N(C)C[32*],aza
FRAG_aa0038e13c,JAK2_b881dd1b25,[2*]/C=C/C[6*],alkyl
FRAG_762972cc15,JAK2_b881dd1b25,[2*]/C=C/CO[7*],oxa
FRAG_1b048e9b97,JAK2_b881dd1b25,[2*]/C=C/COC[8*],oxa
FRAG_729ed75a9f,JAK2_b881dd1b25,[2*]/C=C/COCc1ccc([13*])o1,dioxa
FRAG_dd0a1a14fe,JAK2_b881dd1b25,[3*]CN(C)C[32*],aza
FRAG_0be8b8b4ac,JAK2_b881dd1b25,[3*]CN([34*])C,aza
FRAG_0368eb5e27,JAK2_b881dd1b25,[4*]COC[8*],oxa
FRAG_d7a0f57cfe,JAK2_b881dd1b25,[4*]COCc1ccc([13*])o1,dioxa
FRAG_ec30a4d1fa,JAK2_b881dd1b25,[5*]/C=C/CN(C)C[32*],aza
FRAG_460bf86f2c,JAK2_b881dd1b25,[5*]/C=C/CN([34*])C,aza
FRAG_400379e1ce,JAK2_b881dd1b25,[5*]OCc1ccc([13*])o1,dioxa
FRAG_e3d50d6ddf,JAK2_b881dd1b25,[6*]C/C=C/CN(C)C[32*],aza
FRAG_1a44e2ff37,JAK2_b881dd1b25,[6*]C/C=C/CN([34*])C,aza
FRAG_078bd9055d,JAK2_b881dd1b25,[6*]Cc1ccc([13*])o1,oxa
FRAG_448b52c6ab,JAK2_b881dd1b25,[6*]Cc1ccc(-c2ccnc([19*])n2)o1,aza_oxa
FRAG_d515eb9952,JAK2_b881dd1b25,[7*]OC/C=C/CN(C)C[32*],oxa_aza
FRAG_e6990a6a59,JAK2_b881dd1b25,[7*]OC/C=C/CN([34*])C,oxa_aza
FRAG_1420f6f2a6,JAK2_b881dd1b25,[7*]c1ccc([13*])o1,oxa
FRAG_80c4c71639,JAK2_b881dd1b25,[7*]c1ccc(-c2ccnc([19*])n2)o1,aza_oxa
FRAG_a48f14e53b,JAK2_b881dd1b25,[7*]c1ccc(-c2ccnc(N[20*])n2)o1,aza_oxa
FRAG_3af4fb66be,JAK2_b881dd1b25,[8*]COC/C=C/CN(C)C[32*],oxa_aza
FRAG_fe7eaec008,JAK2_b881dd1b25,[8*]COC/C=C/CN([34*])C,oxa_aza
FRAG_c356667198,JAK2_b881dd1b25,[11*]c1ccnc([19*])n1,diaza
FRAG_c7124588ac,JAK2_b881dd1b25,[11*]c1ccnc(N[20*])n1,diaza
FRAG_0672feb850,JAK2_11c5ca5dd8,[1*]C/C=C/[5*],alkyl
FRAG_2cb3926ac1,JAK2_11c5ca5dd8,[1*]C/C=C/C[6*],alkyl
FRAG_c43627ca24,JAK2_11c5ca5dd8,[1*]C/C=C/CC[7*],alkyl
FRAG_6744c02c9c,JAK2_11c5ca5dd8,[1*]C/C=C/CCO[8*],oxa
FRAG_e9495ffd91,JAK2_11c5ca5dd8,[1*]C/C=C/CCOc1cccc([14*])c1,oxa
FRAG_c0f9745d29,JAK2_11c5ca5dd8,[2*]N(C)Cc1cccc(N[18*])c1,diaza
FRAG_f279d33a23,JAK2_11c5ca5dd8,[2*]N(C)Cc1cccc([20*])c1,aza
FRAG_6feaf43a30,JAK2_11c5ca5dd8,[2*]N(C)C[25*],aza
FRAG_851cb5ba4e,JAK2_11c5ca5dd8,[2*]/C=C/C[6*],alkyl
FRAG_7733d8f4ca,JAK2_11c5ca5dd8,[2*]/C=C/CC[7*],alkyl
FRAG_654f9aa3f6,JAK2_11c5ca5dd8,[2*]/C=C/CCO[8*],oxa
FRAG_f1504278f2,JAK2_11c5ca5dd8,[2*]/C=C/CCOc1cccc([14*])c1,oxa
FRAG_0580e06e48,JAK2_11c5ca5dd8,[3*]CN(C)Cc1cccc(N[18*])c1,diaza
FRAG_6d92a304dd,JAK2_11c5ca5dd8,[3*]CN(C)Cc1cccc([20*])c1,aza
FRAG_5e25ab0808,JAK2_11c5ca5dd8,[3*]CN(C)C[25*],aza
FRAG_8526fe832e,JAK2_11c5ca5dd8,[3*]CN([27*])C,aza
FRAG_fe6980bdff,JAK2_11c5ca5dd8,[4*]CCO[8*],oxa
FRAG_15b6ea702e,JAK2_11c5ca5dd8,[4*]CCOc1cccc([14*])c1,oxa
FRAG_9ed0d2d601,JAK2_11c5ca5dd8,[5*]/C=C/CN(C)Cc1cccc([20*])c1,aza
FRAG_50ec61eb77,JAK2_11c5ca5dd8,[5*]/C=C/CN(C)C[25*],aza
FRAG_cbca9ef223,JAK2_11c5ca5dd8,[5*]/C=C/CN([27*])C,aza
FRAG_4f4a9aed34,JAK2_11c5ca5dd8,[5*]COc1cccc([14*])c1,oxa
FRAG_dc7c30b483,JAK2_11c5ca5dd8,[6*]C/C=C/CN(C)C[25*],aza
FRAG_3b1db8c742,JAK2_11c5ca5dd8,[6*]C/C=C/CN([27*])C,aza
FRAG_403cc19ee1,JAK2_11c5ca5dd8,[6*]Oc1cccc([14*])c1,oxa
FRAG_1d0ff4965e,JAK2_11c5ca5dd8,[7*]CC/C=C/CN(C)C[25*],aza
FRAG_03d7490dc9,JAK2_11c5ca5dd8,[7*]CC/C=C/CN([27*])C,aza
FRAG_dc21867cbc,JAK2_11c5ca5dd8,[7*]c1cccc([14*])c1,alkyl
FRAG_d82b1608b6,JAK2_11c5ca5dd8,[7*]c1cccc(-c2ccnc([20*])n2)c1,diaza
FRAG_f7feaecb3f,JAK2_11c5ca5dd8,[8*]OCC/C=C/CN(C)C[25*],oxa_aza
FRAG_e1556965d5,JAK2_11c5ca5dd8,[8*]OCC/C=C/CN([27*])C,oxa_aza
FRAG_af10fcb224,JAK2_11c5ca5dd8,[12*]c1ccnc([20*])n1,diaza
FRAG_a85e513b0c,JAK2_11c5ca5dd8,[12*]c1ccnc(N[21*])n1,diaza
FRAG_ab6cd81a8d,JAK2_11c5ca5dd8,[18*]Nc1cccc([27*])c1,aza
FRAG_187fd2ac7e,JAK2_11c5ca5dd8,[1*]Cc1cccc(N[18*])c1,aza
FRAG_eaefec4d9c,JAK2_11c5ca5dd8,[20*]c1cccc([27*])c1,alkyl
FRAG_52c9420536,JAK2_11c5ca5dd8,[1*]Cc1cccc([20*])c1,alkyl
FRAG_1dc4ed2a32,JAK2_f140dc790a,[13*]CN([17*])C,aza
FRAG_0d923ae04f,JAK2_f140dc790a,[13*]CN(C)C[18*],aza
FRAG_43d76e3c2c,JAK2_f140dc790a,[13*]CN(C)C/C=C/[20*],aza
FRAG_7d4b7133a3,JAK2_f140dc790a,[13*]CN(C)C/C=C/C[21*],aza
FRAG_feb8636ece,JAK2_f140dc790a,[13*]CN(C)C/C=C/CC[22*],aza
FRAG_360d3fd534,JAK2_f140dc790a,[13*]CN(C)C/C=C/CCO[23*],aza_oxa
FRAG_17fb784fb0,JAK2_f140dc790a,[14*]N(C)C[18*],aza
FRAG_63b3a5b5f4,JAK2_f140dc790a,[14*]N(C)C/C=C/[20*],aza
FRAG_b5f6db9f49,JAK2_f140dc790a,[14*]N(C)C/C=C/C[21*],aza
FRAG_1934230057,JAK2_f140dc790a,[14*]N(C)C/C=C/CC[22*],aza
FRAG_50c43938d6,JAK2_f140dc790a,[14*]N(C)C/C=C/CCO[23*],aza_oxa
FRAG_c4dfa3d99b,JAK2_f140dc790a,[15*]C/C=C/[20*],alkyl
FRAG_a920583251,JAK2_f140dc790a,[15*]C/C=C/C[21*],alkyl
FRAG_d2dc3aba25,JAK2_f140dc790a,[15*]C/C=C/CC[22*],alkyl
FRAG_73650d084f,JAK2_f140dc790a,[15*]C/C=C/CCO[23*],oxa
FRAG_ed7b185527,JAK2_f140dc790a,[15*]C/C=C/CCOc1cccc([29*])c1,oxa
FRAG_ff09eca375,JAK2_f140dc790a,[17*]/C=C/C[21*],alkyl
FRAG_fc4975cf21,JAK2_f140dc790a,[17*]/C=C/CC[22*],alkyl
FRAG_865f0c94ae,JAK2_f140dc790a,[17*]/C=C/CCO[23*],oxa
FRAG_2842f5d91c,JAK2_f140dc790a,[17*]/C=C/CCOc1cccc([29*])c1,oxa
FRAG_dd26bc87ac,JAK2_f140dc790a,[19*]CCO[23*],oxa
FRAG_33fcf62db5,JAK2_f140dc790a,[19*]CCOc1cccc([29*])c1,oxa
FRAG_0ca376eb72,JAK2_f140dc790a,[20*]COc1cccc([29*])c1,oxa
FRAG_5a1cef2cb2,JAK2_f140dc790a,[21*]Oc1cccc([29*])c1,oxa
FRAG_6c7b1783c0,JAK2_f140dc790a,[22*]c1cccc([29*])c1,alkyl
FRAG_891a0438bb,JAK2_f140dc790a,[22*]c1cccc(-c2ccnc([35*])n2)c1,diaza
FRAG_8849c9b40a,JAK2_f140dc790a,[27*]c1ccnc([35*])n1,diaza
FRAG_b8f324fad7,JAK2_f140dc790a,[11*]Nc1nccc([27*])n1,diaza
FRAG_0ad5b17c7a,JAK2_be75e8f15e,[1*]C/C=C/[5*],alkyl
FRAG_9965dc6706,JAK2_be75e8f15e,[1*]C/C=C/C[6*],alkyl
FRAG_cdbb19969c,JAK2_be75e8f15e,[1*]C/C=C/CO[7*],oxa
FRAG_9dc19efd91,JAK2_be75e8f15e,[1*]C/C=C/COC[8*],oxa
FRAG_de852bbb16,JAK2_be75e8f15e,[1*]C/C=C/COCC1CCCN([14*])C1,oxa_aza
FRAG_a204a3dbe2,JAK2_be75e8f15e,[2*]N(C)Cc1cccc(N[18*])c1,diaza
FRAG_2772f101a4,JAK2_be75e8f15e,[2*]N(C)Cc1cccc([20*])c1,aza
FRAG_a9122ca98e,JAK2_be75e8f15e,[2*]N(C)C[25*],aza
FRAG_0ff0b1eb94,JAK2_be75e8f15e,[2*]/C=C/C[6*],alkyl
FRAG_dadf0bdbcb,JAK2_be75e8f15e,[2*]/C=C/CO[7*],oxa
FRAG_491218e3a3,JAK2_be75e8f15e,[2*]/C=C/COC[8*],oxa
FRAG_3ff418080d,JAK2_be75e8f15e,[2*]/C=C/COCC1CCCN([14*])C1,oxa_aza
FRAG_14e9412eed,JAK2_be75e8f15e,[3*]CN(C)Cc1cccc(N[18*])c1,diaza
FRAG_98e8142b9b,JAK2_be75e8f15e,[3*]CN(C)Cc1cccc([20*])c1,aza
FRAG_aa63004626,JAK2_be75e8f15e,[3*]CN(C)C[25*],aza
FRAG_98fe57b2ce,JAK2_be75e8f15e,[3*]CN([27*])C,aza
FRAG_e6e4d1b1b4,JAK2_be75e8f15e,[4*]COC[8*],oxa
FRAG_f0cad24b8a,JAK2_be75e8f15e,[4*]COCC1CCCN([14*])C1,oxa_aza
FRAG_0f1c30782f,JAK2_be75e8f15e,[5*]/C=C/CN(C)Cc1cccc([20*])c1,aza
FRAG_809f3c73e1,JAK2_be75e8f15e,[5*]/C=C/CN(C)C[25*],aza
FRAG_e7792cfebb,JAK2_be75e8f15e,[5*]/C=C/CN([27*])C,aza
FRAG_c823b96542,JAK2_be75e8f15e,[5*]OCC1CCCN([14*])C1,oxa_aza
FRAG_a5dde3ddcb,JAK2_be75e8f15e,[6*]C/C=C/CN(C)C[25*],aza
FRAG_7a638155a2,JAK2_be75e8f15e,[6*]C/C=C/CN([27*])C,aza
FRAG_f917f27bfa,JAK2_be75e8f15e,[6*]CC1CCCN([14*])C1,aza
FRAG_3ae84c6fdd,JAK2_be75e8f15e,[7*]OC/C=C/CN(C)C[25*],oxa_aza
FRAG_513cc25afe,JAK2_be75e8f15e,[7*]OC/C=C/CN([27*])C,oxa_aza
FRAG_1a0f98112a,JAK2_be75e8f15e,[7*]C1CCCN([14*])C1,aza
FRAG_3476323c95,JAK2_be75e8f15e,[7*]C1CCCN(c2ccnc([20*])n2)C1,diaza
FRAG_8b90b9f207,JAK2_be75e8f15e,[8*]COC/C=C/CN(C)C[25*],oxa_aza
FRAG_1e349dbada,JAK2_be75e8f15e,[8*]COC/C=C/CN([27*])C,oxa_aza
FRAG_02b406fd9d,JAK2_be75e8f15e,[12*]c1ccnc([20*])n1,diaza
FRAG_624c1ff338,JAK2_be75e8f15e,[12*]c1ccnc(N[21*])n1,diaza
FRAG_c6b3717cc8,JAK2_be75e8f15e,[18*]Nc1cccc([27*])c1,aza
FRAG_b4c78ade08,JAK2_be75e8f15e,[1*]Cc1cccc(N[18*])c1,aza
FRAG_c8b2da7ac5,JAK2_be75e8f15e,[20*]c1cccc([27*])c1,alkyl
FRAG_640fcb278e,JAK2_be75e8f15e,[1*]Cc1cccc([20*])c1,alkyl
FRAG_77dfc3377f,JAK2_bdbc5fb8c3,[1*]C/C=C/[5*],alkyl
FRAG_678dbe5516,JAK2_bdbc5fb8c3,[1*]C/C=C/C[6*],alkyl
FRAG_912eea5983,JAK2_bdbc5fb8c3,[1*]C/C=C/CO[7*],oxa
FRAG_e2bd54a298,JAK2_bdbc5fb8c3,[1*]C/C=C/COC[8*],oxa
FRAG_bcdbae8faa,JAK2_bdbc5fb8c3,[1*]C/C=C/COCc1cncc([14*])c1,aza_oxa
FRAG_7879ff181e,JAK2_bdbc5fb8c3,[2*]N(C)Cc1cccc(N[18*])c1,diaza
FRAG_35f1a3626a,JAK2_bdbc5fb8c3,[2*]N(C)Cc1cccc([20*])c1,aza
FRAG_67a26587ad,JAK2_bdbc5fb8c3,[2*]N(C)C[25*],aza
FRAG_d3214b2f70,JAK2_bdbc5fb8c3,[2*]/C=C/C[6*],alkyl
FRAG_31adb9f8cf,JAK2_bdbc5fb8c3,[2*]/C=C/CO[7*],oxa
FRAG_146297d3f7,JAK2_bdbc5fb8c3,[2*]/C=C/COC[8*],oxa
FRAG_50f9c7185f,JAK2_bdbc5fb8c3,[2*]/C=C/COCc1cncc([14*])c1,aza_oxa
FRAG_703040998a,JAK2_bdbc5fb8c3,[3*]CN(C)Cc1cccc(N[18*])c1,diaza
FRAG_bfcdaf95a1,JAK2_bdbc5fb8c3,[3*]CN(C)Cc1cccc([20*])c1,aza
FRAG_9b4c9667a4,JAK2_bdbc5fb8c3,[3*]CN(C)C[25*],aza
FRAG_15a061859e,JAK2_bdbc5fb8c3,[3*]CN([27*])C,aza
FRAG_cee1d186fd,JAK2_bdbc5fb8c3,[4*]COC[8*],oxa
FRAG_115a5aa152,JAK2_bdbc5fb8c3,[4*]COCc1cncc([14*])c1,aza_oxa
FRAG_a3c031e83b,JAK2_bdbc5fb8c3,[5*]/C=C/CN(C)Cc1cccc([20*])c1,aza
FRAG_28c72ccd49,JAK2_bdbc5fb8c3,[5*]/C=C/CN(C)C[25*],aza
FRAG_fa34c30c80,JAK2_bdbc5fb8c3,[5*]/C=C/CN([27*])C,aza
FRAG_1c52171297,JAK2_bdbc5fb8c3,[5*]OCc1cncc([14*])c1,aza_oxa
FRAG_a1e5478012,JAK2_bdbc5fb8c3,[6*]C/C=C/CN(C)C[25*],aza
FRAG_cd21fd349a,JAK2_bdbc5fb8c3,[6*]C/C=C/CN([27*])C,aza
FRAG_7e6c0989e1,JAK2_bdbc5fb8c3,[6*]Cc1cncc([14*])c1,aza
FRAG_b309117ebb,JAK2_bdbc5fb8c3,[7*]OC/C=C/CN(C)C[25*],oxa_aza
FRAG_21d53b88f2,JAK2_bdbc5fb8c3,[7*]OC/C=C/CN([27*])C,oxa_aza
FRAG_401508cb51,JAK2_bdbc5fb8c3,[7*]c1cncc([14*])c1,aza
FRAG_a10c62aca0,JAK2_bdbc5fb8c3,[7*]c1cncc(-c2ccnc([20*])n2)c1,diaza
FRAG_3f7e9612ab,JAK2_bdbc5fb8c3,[8*]COC/C=C/CN(C)C[25*],oxa_aza
FRAG_db8a0d68c6,JAK2_bdbc5fb8c3,[8*]COC/C=C/CN([27*])C,oxa_aza
FRAG_208ce0bf6f,JAK2_bdbc5fb8c3,[12*]c1ccnc([20*])n1,diaza
FRAG_89234b5bef,JAK2_bdbc5fb8c3,[12*]c1ccnc(N[21*])n1,diaza
FRAG_87f014b306,JAK2_bdbc5fb8c3,[18*]Nc1cccc([27*])c1,aza
FRAG_893dda0412,JAK2_bdbc5fb8c3,[1*]Cc1cccc(N[18*])c1,aza
FRAG_a249e16c54,JAK2_bdbc5fb8c3,[20*]c1cccc([27*])c1,alkyl
FRAG_f10763f8f6,JAK2_bdbc5fb8c3,[1*]Cc1cccc([20*])c1,alkyl
FRAG_ba655d4345,JAK2_8c7a3c32e1,[1*]COC[5*],oxa
FRAG_1726a0566c,JAK2_8c7a3c32e1,[2*]C=CCOCc1cccc([25*])c1,oxa
FRAG_a8b3a44652,JAK2_8c7a3c32e1,[2*]C=CCOC[31*],oxa
FRAG_2c6ed26b8b,JAK2_8c7a3c32e1,[2*]C=CCO[33*],oxa
FRAG_cb9939b245,JAK2_8c7a3c32e1,[2*]C=CC[34*],alkyl
FRAG_e370c57531,JAK2_8c7a3c32e1,[3*]CC=CCOCc1cccc([25*])c1,oxa
FRAG_7071538f42,JAK2_8c7a3c32e1,[3*]CC=CCOC[31*],oxa
FRAG_059c4922f0,JAK2_8c7a3c32e1,[3*]CC=CCO[33*],oxa
FRAG_e44d70bc62,JAK2_8c7a3c32e1,[3*]CC=CC[34*],alkyl
FRAG_8536d313d0,JAK2_8c7a3c32e1,[3*]CC=C[35*],alkyl
FRAG_e8bbaf5f8d,JAK2_8c7a3c32e1,[4*]OCC=CCOC[31*],dioxa
FRAG_4f04fa52fd,JAK2_8c7a3c32e1,[4*]OCC=CCO[33*],dioxa
FRAG_e54ed56774,JAK2_8c7a3c32e1,[4*]OCC=CC[34*],oxa
FRAG_27e70303ae,JAK2_8c7a3c32e1,[4*]OCC=C[35*],oxa
FRAG_405d755a52,JAK2_8c7a3c32e1,[5*]COCC=CCOC[31*],dioxa
FRAG_827ed1a526,JAK2_8c7a3c32e1,[5*]COCC=CCO[33*],dioxa
FRAG_9552d07660,JAK2_8c7a3c32e1,[5*]COCC=CC[34*],oxa
FRAG_a1fcee9184,JAK2_8c7a3c32e1,[5*]COCC=C[35*],oxa
FRAG_3eaea11147,JAK2_8c7a3c32e1,[7*]Nc1nccc([27*])n1,diaza
FRAG_e5617a28a6,JAK2_8c7a3c32e1,[20*]c1nccc([27*])n1,diaza
FRAG_24727f481b,JAK2_8c7a3c32e1,[20*]c1nccc(-c2cccc([33*])c2)n1,diaza
FRAG_d2457a2999,JAK2_8c7a3c32e1,[25*]c1cccc([33*])c1,alkyl
FRAG_1d6dd384fc,JAK2_8c7a3c32e1,[25*]c1cccc(C[34*])c1,alkyl
FRAG_299fe5a1d2,JAK2_8c7a3c32e1,[25*]c1cccc(CO[35*])c1,oxa
FRAG_fb06876aa9,JAK2_8c7a3c32e1,*COCc1cccc([25*])c1,oxa
FRAG_e2ff82b3b8,JAK2_8c7a3c32e1,*COC[31*],oxa
FRAG_c24cfb8f2d,JAK2_14bf65c909,[7*]C/C=C/[11*],alkyl
FRAG_025d61d1af,JAK2_14bf65c909,[7*]C/C=C/C[12*],alkyl
FRAG_1d699209ea,JAK2_14bf65c909,[7*]C/C=C/CC[13*],alkyl
FRAG_7d65473105,JAK2_14bf65c909,[7*]C/C=C/CCO[14*],oxa
FRAG_c47995675b,JAK2_14bf65c909,[7*]C/C=C/CCOc1cccc([20*])c1,oxa
FRAG_67908f0733,JAK2_14bf65c909,[8*]N(C[31*])C(=O)CNC(C)C,aza_oxa
FRAG_b336f3f78d,JAK2_14bf65c909,[8*]/C=C/C[12*],alkyl
FRAG_f61b3a686c,JAK2_14bf65c909,[8*]/C=C/CC[13*],alkyl
FRAG_08a90a19e1,JAK2_14bf65c909,[8*]/C=C/CCO[14*],oxa
FRAG_a0ac42025a,JAK2_14bf65c909,[8*]/C=C/CCOc1cccc([20*])c1,oxa
FRAG_b4204becaf,JAK2_14bf65c909,[9*]CN(C[31*])C(=O)CNC(C)C,aza_oxa
FRAG_d1bcf43f94,JAK2_14bf65c909,[9*]CN([33*])C(=O)CNC(C)C,aza_oxa
FRAG_ab6c78f3c5,JAK2_14bf65c909,[10*]CCO[14*],oxa
FRAG_53216ed2fe,JAK2_14bf65c909,[10*]CCOc1cccc([20*])c1,oxa
FRAG_91bc81c918,JAK2_14bf65c909,[11*]/C=C/CN(C[31*])C(=O)CNC(C)C,aza_oxa
FRAG_66883a0336,JAK2_14bf65c909,[11*]/C=C/CN([33*])C(=O)CNC(C)C,aza_oxa
FRAG_65ce3e94ab,JAK2_14bf65c909,[11*]COc1cccc([20*])c1,oxa
FRAG_95f5bd2b0a,JAK2_14bf65c909,[12*]C/C=C/CN([33*])C(=O)CNC(C)C,aza_oxa
FRAG_58a976b223,JAK2_14bf65c909,[12*]Oc1cccc([20*])c1,oxa
FRAG_c41df29ab9,JAK2_14bf65c909,[13*]c1cccc([20*])c1,alkyl
FRAG_bc6cf28c03,JAK2_14bf65c909,[13*]c1cccc(-c2ccnc([26*])n2)c1,diaza
FRAG_cb199e5a16,JAK2_14bf65c909,[18*]c1ccnc([26*])n1,diaza
FRAG_3557f5a4e3,JAK2_14bf65c909,[18*]c1ccnc(N[27*])n1,diaza
FRAG_f4bc24e869,JAK2_14bf65c909,[24*]Nc1cccc([33*])c1,aza
FRAG_fe935f3b9a,JAK2_14bf65c909,[7*]Cc1cccc(N[24*])c1,aza
FRAG_faff2202d5,JAK2_14bf65c909,[26*]c1cccc([33*])c1,alkyl
FRAG_5ade55e305,JAK2_14bf65c909,[7*]Cc1cccc([26*])c1,alkyl
FRAG_df6331e45a,JAK2_5f8f64daca,[6*]CN([19*])C,aza
FRAG_9b9bb73a75,JAK2_5f8f64daca,[6*]CN(C)C[20*],aza
FRAG_0faf7d7202,JAK2_5f8f64daca,[6*]CN(C)C/C=C/[22*],aza
FRAG_1d0c31cea0,JAK2_5f8f64daca,[6*]CN(C)C/C=C/C[23*],aza
FRAG_ff27200823,JAK2_5f8f64daca,[6*]CN(C)C/C=C/CC[24*],aza
FRAG_ef86e2e92d,JAK2_5f8f64daca,[6*]CN(C)C/C=C/CCO[25*],aza_oxa
FRAG_71962eb540,JAK2_5f8f64daca,[16*]N(C)C[20*],aza
FRAG_2ccc4aa37b,JAK2_5f8f64daca,[16*]N(C)C/C=C/[22*],aza
FRAG_a503a03843,JAK2_5f8f64daca,[16*]N(C)C/C=C/C[23*],aza
FRAG_ef0a0992b4,JAK2_5f8f64daca,[16*]N(C)C/C=C/CC[24*],aza
FRAG_d3b1beda62,JAK2_5f8f64daca,[16*]N(C)C/C=C/CCO[25*],aza_oxa
FRAG_4566b574bd,JAK2_5f8f64daca,[17*]C/C=C/[22*],alkyl
FRAG_d85a24b4e1,JAK2_5f8f64daca,[17*]C/C=C/C[23*],alkyl
FRAG_8316cbffd5,JAK2_5f8f64daca,[17*]C/C=C/CC[24*],alkyl
FRAG_03dff87287,JAK2_5f8f64daca,[17*]C/C=C/CCO[25*],oxa
FRAG_10213c6412,JAK2_5f8f64daca,[17*]C/C=C/CCOc1cccc([31*])c1,oxa
FRAG_547fbcdd43,JAK2_5f8f64daca,[19*]/C=C/C[23*],alkyl
FRAG_59a16a7134,JAK2_5f8f64daca,[19*]/C=C/CC[24*],alkyl
FRAG_c8d6677021,JAK2_5f8f64daca,[19*]/C=C/CCO[25*],oxa
FRAG_708e84a276,JAK2_5f8f64daca,[19*]/C=C/CCOc1cccc([31*])c1,oxa
FRAG_47607f9f33,JAK2_5f8f64daca,[21*]CCO[25*],oxa
FRAG_ef7496b49d,JAK2_5f8f64daca,[21*]CCOc1cccc([31*])c1,oxa
FRAG_7bc56ecfbb,JAK2_5f8f64daca,[22*]COc1cccc([31*])c1,oxa
FRAG_4f7138e590,JAK2_5f8f64daca,[23*]Oc1cccc([31*])c1,oxa
FRAG_34a8776d57,JAK2_5f8f64daca,[24*]c1cccc([31*])c1,alkyl
FRAG_5737175ce8,JAK2_5f8f64daca,[24*]c1cccc(-c2ccnc([37*])n2)c1,diaza
FRAG_44d647a840,JAK2_5f8f64daca,[29*]c1ccnc([37*])n1,diaza
FRAG_4f0692ff09,JAK2_5f8f64daca,[4*]Nc1nccc([29*])n1,diaza
FRAG_3db43c41ff,JAK2_ca0a832409,[1*]CN([7*])C1CC1,aza
FRAG_ea4e7df484,JAK2_ca0a832409,[1*]CN(C[8*])C1CC1,aza
FRAG_fd26136a15,JAK2_ca0a832409,[1*]CN(Cc1cccc([14*])c1)C1CC1,aza
FRAG_6f7c1ea9ba,JAK2_ca0a832409,[2*]/C=C/CCOc1cccc([19*])c1,oxa
FRAG_48b910b174,JAK2_ca0a832409,[2*]/C=C/CCO[25*],oxa
FRAG_198dabe0ca,JAK2_ca0a832409,[2*]/C=C/CC[27*],alkyl
FRAG_756d8ee2c2,JAK2_ca0a832409,[2*]/C=C/C[28*],alkyl
FRAG_89ad93cae0,JAK2_ca0a832409,[2*]N(C[8*])C1CC1,aza
FRAG_3909ac885b,JAK2_ca0a832409,[2*]N(Cc1cccc([14*])c1)C1CC1,aza
FRAG_525c87479a,JAK2_ca0a832409,[2*]N(Cc1cccc(N[15*])c1)C1CC1,diaza
FRAG_d8e70b974d,JAK2_ca0a832409,[3*]C/C=C/CCOc1cccc([19*])c1,oxa
FRAG_a52da4f2b4,JAK2_ca0a832409,[3*]C/C=C/CCO[25*],oxa
FRAG_6506722130,JAK2_ca0a832409,[3*]C/C=C/CC[27*],alkyl
FRAG_541ce669c6,JAK2_ca0a832409,[3*]C/C=C/C[28*],alkyl
FRAG_ed18d2e424,JAK2_ca0a832409,[3*]C/C=C/[29*],alkyl
FRAG_e0e371564b,JAK2_ca0a832409,[3*]Cc1cccc([14*])c1,alkyl
FRAG_c01aaa1451,JAK2_ca0a832409,[3*]Cc1cccc(N[15*])c1,aza
